0, 0
1, 0
2, 0
3, 0
4, 0
5, 0
6, 0
7, 0
8, 0
9, 0
10, 0
11, 0
12, 0
13, 0
14, 0
15, 0
16, 0
17, 0
18, 0
19, 1
20, 1
21, 1
22, 1
23, 1
24, 1
25, 1
26, 1
27, 1
28, 1
29, 1
30, 1
31, 2
32, 2
33, 2
34, 2
35, 3
36, 3
37, 3
38, 3
39, 4
40, 4
41, 4
42, 4
43, 0
44, 0
45, 1
46, 1
47, 1
48, 1
49, 1
50, 1
51, 1
52, 1
53, 1
54, 1
55, 1
56, 1
57, 1
58, 1
59, 1
60, 1
61, 1
62, 1
63, 2
64, 2
65, 2
66, 2
67, 2
68, 2
69, 2
70, 2
71, 0
72, 0
73, 1
74, 1
75, 1
76, 1
77, 1
78, 1
79, 1
80, 1
81, 1
82, 1
83, 1
84, 1
85, 1
86, 1
87, 1
88, 1
89, 1
90, 1
91, 2
92, 2
93, 2
94, 2
95, 3
96, 3
97, 3
98, 3
99, 1
100, 1
101, 1
102, 1
103, 1
104, 1
105, 1
106, 1
107, 1
108, 1
109, 1
110, 1
111, 1
112, 1
113, 1
114, 2
115, 2
116, 2
117, 2
118, 2
119, 2
120, 2
121, 2
122, 1
123, 1
124, 1
125, 1
126, 1
127, 1
128, 1
129, 1
130, 1
131, 1
132, 1
133, 1
134, 1
135, 1
136, 1
137, 1
138, 1
139, 2
140, 2
141, 2
142, 1
143, 1
144, 1
145, 1
146, 1
147, 1
148, 1
149, 1
150, 1
151, 1
152, 1
153, 1
154, 1
155, 1
156, 1
157, 1
158, 3
159, 3
160, 3
161, 3
162, 3
163, 2
164, 2
165, 2
166, 2
167, 0
168, 0
169, 0
170, 0
171, 0
172, 0
173, 0
174, 1
175, 1
176, 1
177, 1
178, 1
179, 1
180, 1
181, 1
182, 1
183, 1
184, 1
185, 1
186, 1
187, 1
188, 1
189, 1
190, 2
191, 2
192, 2
193, 2
194, 2
195, 2
196, 2
197, 2
198, 1
199, 1
200, 1
201, 1
202, 1
203, 1
204, 1
205, 1
206, 1
207, 1
208, 1
209, 1
210, 1
211, 1
212, 1
213, 1
214, 1
215, 4
216, 4
217, 4
218, 4
219, 3
220, 3
221, 3
222, 3
223, 2
224, 2
225, 2
226, 2
227, 1
228, 1
229, 1
230, 1
231, 1
232, 1
233, 1
234, 1
235, 1
236, 1
237, 1
238, 1
239, 1
240, 1
241, 1
242, 2
243, 2
244, 2
245, 2
246, 1
247, 1
248, 1
249, 1
250, 1
251, 1
252, 1
253, 1
254, 1
255, 1
256, 1
257, 1
258, 1
259, 1
260, 1
261, 1
262, 1
263, 2
264, 2
265, 2
266, 2
267, 3
268, 3
269, 3
270, 1
271, 1
272, 1
273, 1
274, 1
275, 1
276, 1
277, 1
278, 1
279, 1
280, 1
281, 1
282, 1
283, 1
284, 1
285, 1
286, 1
287, 2
288, 2
289, 2
290, 2
291, 2
292, 2
293, 2
294, 2
295, 1
296, 1
297, 1
298, 1
299, 1
300, 1
301, 1
302, 1
303, 1
304, 1
305, 1
306, 1
307, 1
308, 1
309, 1
310, 1
311, 2
312, 2
313, 2
314, 2
315, 1
316, 1
317, 1
318, 1
319, 1
320, 1
321, 1
322, 1
323, 1
324, 1
325, 1
326, 1
327, 1
328, 1
329, 1
330, 3
331, 3
332, 3
333, 3
334, 3
335, 0
336, 0
337, 0
338, 2
339, 2
340, 2
341, 2
342, 2
343, 2
344, 2
345, 2
346, 2
347, 0
348, 0
349, 0
350, 1
351, 1
352, 1
353, 1
354, 1
355, 1
356, 1
357, 1
358, 1
359, 1
360, 1
361, 1
362, 1
363, 1
364, 1
365, 1
366, 1
367, 1
368, 1
369, 1
370, 1
371, 1
372, 1
373, 1
374, 1
375, 1
376, 1
377, 1
378, 1
379, 1
380, 1
381, 1
382, 1
383, 2
384, 2
385, 2
386, 3
387, 3
388, 3
389, 3
390, 3
391, 4
392, 4
393, 4
394, 2
395, 2
396, 2
397, 2
398, 2
399, 1
400, 1
401, 1
402, 1
403, 1
404, 1
405, 1
406, 1
407, 1
408, 1
409, 1
410, 1
411, 1
412, 1
413, 1
414, 1
415, 2
416, 2
417, 2
418, 1
419, 1
420, 1
421, 1
422, 1
423, 1
424, 1
425, 1
426, 1
